"","Name","Sector","Y_1970","Y_1971","Y_1972","Y_1973","Y_1974","Y_1975","Y_1976","Y_1977","Y_1978","Y_1979","Y_1980","Y_1981","Y_1982","Y_1983","Y_1984","Y_1985","Y_1986","Y_1987","Y_1988","Y_1989","Y_1990","Y_1991","Y_1992","Y_1993","Y_1994","Y_1995","Y_1996","Y_1997","Y_1998","Y_1999","Y_2000","Y_2001","Y_2002","Y_2003","Y_2004","Y_2005","Y_2006","Y_2007","Y_2008","Y_2009","Y_2010","Y_2011","Y_2012","Y_2013","Y_2014","Y_2015","Y_2016","Y_2017","Y_2018","Y_2019","Y_2020","Y_2021","Y_2022","Y_2023","Y_2024"
"137","Cape Verde","Transport",14.617194225863,14.617194225863,16.107083999392,17.908545621966,18.0753086030913,22.8400841878173,31.1995502252383,41.401641847494,44.1134392058823,44.7804911303853,47.7794805264983,51.3060133677378,21.0129641737059,22.2317989276898,27.0699069396628,25.8709897199662,8.90841222132532,9.12076101446297,16.6103390622103,17.7325831679623,23.7751714380646,30.0614116449258,30.6479466973508,30.0927425949745,34.9937206451577,35.0195874045659,41.3148891843909,41.2238668221727,41.6603934435791,44.171158563103,123.75386523082,143.38542485246,160.04998804075,163.16447225936,173.61207023852,278.897412669184,312.493340491707,375.400020236629,376.996727610747,366.449944951343,371.94758405948,435.093057493772,389.120174320144,390.906363710858,390.622317752726,403.021471984104,453.188361449511,483.312349191135,415.320908438181,450.657906114882,342.692205116428,372.785751097223,386.906730110165,369.974104232865,384.404548090209
"138","Cayman Islands","Buildings",0.25630048663148,0.27437677078141,0.33401607471214,0.32463500108331,0.39015696764393,1.3457150267686,1.69934731638,1.8016115457609,1.9058563648942,2.0103129088536,2.1292251321644,1.9914061914894,2.1986434783624,2.5176216614194,5.163601088527,5.2560763246536,5.7553116250137,6.0696375752753,7.6077701482898,7.7115376479603,9.2676371604791,10.838077306073,9.2544208940418,8.1887736569829,9.6985506140518,10.017398447604,9.9595982469746,10.079653462138,10.035006686186,9.9065056430032,7.5615055123231,7.2605570583093,7.5108015750051,7.3774738499608,6.9000324847212,7.4221674807553,8.1399990010051,9.5771049361429,10.158318675035,11.093478007241,13.434920429634,11.305780162687,11.789625150135,14.301967377095,16.341048218339,17.915856600709,23.43806043331,21.830405840473,25.805611827637,34.003730557354,25.843056900556,23.924700219464,26.468668941415,26.41507287582,27.429962476895
"139","Cayman Islands","Electricity & heat",17.853814684264,19.113003192388,26.663678331614,27.07352304503,25.095655726123,34.639068553076,31.19167993812,36.447582158246,37.050673295624,37.05133390646,38.607242777466,38.341507945818,38.524951643004,38.51407848969,46.549384177738,47.951351291446,52.493997019176,59.456146321787,66.993071145956,66.988492605879,62.544965037932,59.527385264349,63.091165062474,58.395513275862,69.084075286818,72.252913446557,71.944592587309,72.676912491187,73.625338434097,73.627237975451,70.339270595815,70.356709228191,75.216906463704,81.747609847456,76.80257163455,80.970523347297,91.23206441033,115.92102158155,125.53705020795,125.55944741802,130.25469766687,107.33251649011,100.41939188174,112.07963965814,116.74664104764,124.64832630863,130.43298022945,134.31973939758,150.01431261849,188.84375231189,170.46436286243,158.34887561497,181.10650715677,180.73978693149,187.6839635052
"140","Cayman Islands","Industry",0.5325675636783,0.56124792641255,0.62424365469501,0.62875147995393,0.70082353190993,0.79237299150356,0.88316258862778,0.9571751306742,1.03178105479644,1.05035880440392,1.23057780045038,1.38581734355565,1.32299290116987,1.57979002006677,1.68776157277512,1.92014741877632,2.63607385225466,2.75409991703683,2.71794087613203,3.2378176251372,6.4195351275382,5.966609129634,5.1343211532774,4.5245783985827,5.0100360916429,5.4070529747621,5.2928326633499,4.9387244645886,5.0315840362407,5.3214729922757,4.4183507681142,4.9248500244027,10.0487670957307,9.0737154434997,7.9486145154998,7.1259914407817,6.9550963065614,7.6564432712651,6.7895950372827,7.7629738867311,9.0720301054088,8.3051290912928,10.7544954225654,12.1244890181093,13.3784132232254,14.8812853114598,13.5684534825484,21.8295500707668,20.5646074642842,22.7673935056817,21.092201828631,23.0510879776735,26.2672850108449,26.2891305395933,27.3023690455802
"141","Cayman Islands","Transport",1.0713296486678,1.1468880660633,1.2371610400304,1.4753290191076,1.7717452193973,2.7424532635777,3.0570952904212,3.3678535708856,3.625528308492,3.229203119465,5.2232412680432,5.5990719992808,6.3865510231914,7.4042211386634,8.8927073932573,8.5956433656614,9.9888125398984,11.147441910718,12.580862280338,13.223782020023,27.729037746581,28.29091140836,30.14382338546,28.768207626503,33.613316384682,35.224817300023,34.672893088552,36.517705770696,39.552451990264,40.795611681436,39.647044308347,39.544617708635,41.505294752987,42.53161385193,38.8693700492,41.927680145478,47.58535479654,59.397921218115,65.997663587096,69.440417966086,80.143004708851,56.860451193734,53.193554309658,60.177651303346,66.40877952877,73.260013038222,75.926558241713,81.415558945137,90.287108082475,116.34073940696,93.968072153541,89.56486078021,102.43791224633,102.23048704197,106.15826943725
"142","Central African Republic","Buildings",1.2304036477523,1.2304036477523,1.3471718238485,1.3867846540357,1.3875306917715,3.7981309432529,4.7084799998224,5.5065371067104,6.5784145909467,7.4541304399703,7.9265932072481,10.088107620381,14.009469752562,15.85362420572,16.037964915429,15.785640308309,19.741433021975,18.636577452766,12.601934409446,10.17658444617,19.66240243728,25.873818378572,21.020799027383,22.356153096224,23.613370999615,23.899230882418,24.450722288449,23.969626836192,21.941886084121,23.641663670776,25.699106614578,25.901567345758,26.585340048087,24.702656627122,23.689498200199,21.781599398596,23.493775702244,20.90035418914,13.611566302272,12.795757100717,11.645888982307,14.576970701846,14.155956460105,8.7583251859555,9.7439730585929,14.297933059271,15.12828836161,15.628434092024,16.00833560842,15.398727700682,17.386489068896,17.821826719449,18.665149479285,19.253320924474,19.520520706289
"143","Central African Republic","Electricity & heat",0.32287094338405,0.32287094338405,0.40358867923005,0.40358867923005,0.36322981130705,0.52344452828214,8.3728928298726,8.103809056298,8.3802173581744,8.893895848721,13.710103395709,21.47025087369,24.25420260015,30.181820832135,30.903820211873,30.396526096696,41.111822247415,38.973481754479,36.848968270422,25.888834115388,39.753654600768,54.828003665843,41.36592026054,45.09005671705,45.647426079799,46.620029822023,51.901491792865,49.785841727402,56.652917026703,56.431219274005,64.508882442752,70.657465882278,72.02961304129,65.529898268505,61.107695444433,60.847405412488,63.144120939382,60.250944577738,42.51664168278,41.776092855374,43.388931958676,46.325555552404,46.580895662369,32.943265276117,38.210658721585,54.423582082082,57.072533035303,59.808801605147,68.904733717167,62.225230731298,64.827668972534,59.669187383172,58.601391339346,60.448023485121,61.286928043443
"144","Central African Republic","Industry",36.1034341628404,36.1346480332573,36.6548674635109,36.3883925878026,39.7807629030219,39.3582097054205,33.7714190220749,29.9552261393212,31.3533280652813,37.6696463400313,33.869431954602,39.2161286923978,31.4707375369737,36.6235978374528,30.250201370576,32.6509729728886,43.1373384074654,82.5658750672264,61.9670026858665,53.9705977926409,20.5789746400982,25.2516991268644,21.5094528954619,22.6701044321106,24.2087675081194,24.4956171321321,27.1291164756661,27.3848316678791,27.6483781766833,29.4024622450102,34.5743036109032,37.0090941711348,36.9341231616416,37.212671679418,36.0015260316268,37.6274221769409,41.088844649932,42.256872670092,34.471149428244,34.336400908966,39.030782850682,43.283237344702,40.27186252359,26.6351000927943,30.0742478066625,41.6256680730904,36.2899719817283,38.3708624408311,42.1932678974036,48.5020417556086,49.0460585836104,48.8967385466066,48.557459920628,50.0200497903537,50.8069182913843
"145","Central African Republic","Transport",6.9605686789826,6.9605686789826,7.6700399997106,8.5278788676026,8.60728981099591,10.876230565627,14.856928678685,19.715067546426,21.006399621849,21.324043395421,22.752133584047,31.7608654181234,32.6868331590984,37.0529982128163,34.4526088322964,32.9267141890477,44.8467552378016,39.7363693661837,53.5202145293316,47.3131611956864,68.2604879225207,91.4677906610944,75.119083748085,82.5591109206617,85.8858423626449,88.2909999488542,94.7727711416824,94.5438016606498,95.5449422497119,101.30233212654,109.70913560518,116.96864266574,119.97501758221,114.93138350051,110.322948976232,111.816353025826,122.252059523098,129.613466055766,99.0950353491505,96.0417562233873,93.9183438138932,103.184136073809,109.386204289133,73.823808996521,76.0501460030108,113.30424958686,131.092326151879,137.79203866912,147.050727531481,156.280140038964,168.768910343244,180.220366224975,177.908269791681,183.514469960103,186.061304686736
"146","Chad","Buildings",2.4608072955047,2.4608072955047,2.6943436476971,2.7735693080715,2.7750613835431,7.5962618865058,9.4169599996447,11.013074213421,13.156829181894,14.90826087994,15.853186414496,14.744157291326,19.012851807048,20.081257327245,10.31012029132,12.403003099386,22.063954553972,20.377931647104,8.2097395547761,7.2907108112161,27.488907853384,33.564835627426,28.902687599673,13.129754939106,14.362053948614,14.537392440567,14.155321233387,15.031748925243,13.760119204892,14.826032739192,21.997958777816,20.606333075211,21.126056310964,20.901426685164,21.492954412473,21.756457292001,23.008341469413,22.726333325394,20.552475751606,22.156074431356,21.709724393205,36.205803322948,59.9946083008,58.820647850524,61.580958225636,63.849612606269,61.623182280909,94.367957002192,98.288042732792,92.486232282792,104.854227631,117.27034935337,124.48362016503,128.40631635646,130.18835384748
"147","Chad","Electricity & heat",0.64574188676808,0.64574188676808,0.8071773584601,0.8071773584601,0.72645962261409,1.0468890565643,16.745785659745,16.207618112596,16.760434716349,17.787791697442,27.420206791418,31.379597430777,32.916417814488,38.230306387372,19.866741542702,23.882984790261,45.948507217701,42.615064340827,24.005872632982,18.547284088609,55.577366582824,71.125680172049,56.876347516853,26.481362528567,27.763541087978,28.35796986305,30.047467725199,31.221523722188,35.52798007444,35.388842177938,55.218407319018,56.212477676917,57.23837492448,55.446196942305,55.44165188047,60.777170351924,61.839421418351,65.514825119806,64.197038593508,72.336026346034,80.883628203004,115.06190054592,197.41531400157,221.24597622388,241.48763182723,243.03685142331,232.47779407699,361.13883099189,423.06155853719,373.730690946,390.96192062107,392.63239174129,390.83069485864,403.14645235494,408.74136476156
"148","Chad","Industry",74.4686141210501,74.7101571162171,75.817163540993,75.392837340466,82.361217029081,81.721489195051,71.287931731338,67.315578339088,70.134049590749,82.488097409867,72.988953643347,63.38777550149,49.444996601861,50.694532645122,27.346516450672,32.864181847969,53.522235684693,96.175113299132,49.549550464285,47.802313743217,41.366388565281,46.508921653273,42.831981381824,32.6381813652023,34.4837199188908,35.036946659559,36.688562659628,38.526493661165,38.877214221683,40.649074116233,50.339084567086,51.480151921978,52.089453634384,54.312387997028,55.919227936962,60.715191577297,64.072657629149,69.213034981561,71.804038151484,77.518664208814,89.555807119451,118.061271622791,212.28569694307,206.917686235982,227.542158912734,255.542003051691,244.871345097047,346.13146176986,379.286265524832,426.984844590528,433.125186642912,500.254859656878,535.97860879519,544.928290128894,552.292635796085
"149","Chad","Transport",13.921137357966,13.921137357966,15.340079999421,17.055757735205,17.214579621992,21.752461131254,29.713857357369,39.430135092851,42.012799243697,42.648086790843,45.504267168094,46.4197263803352,44.3607021444889,46.933797736232,22.1481056532956,25.8709897199662,50.1228440893073,43.4492342223481,34.866633004548,33.896105089761,95.4311798120631,118.656678879919,103.285484415525,48.4869149765241,52.2372304002951,53.7055322634171,54.8670507096835,59.2899797194596,59.917811519949,63.528172703055,93.908985973216,93.055944373976,95.338219212776,97.245811344159,100.093555927488,111.687285430034,119.726057084035,140.937268640807,149.626300595393,166.297959757628,175.078206804434,256.285384196005,463.591598231654,495.798475139047,480.629496397764,505.977501277636,533.98812324236,832.01894084883,902.862642628489,938.633477634077,1017.80949978124,1185.8776117899,1186.5249461594,1223.91441861492,1240.9000423885
"150","Chile","Buildings",2110.30009292,2110.30009292,2476.53075396,2671.32644425,2440.93846525,2171.34932484,2298.3426497,2408.48681954,2278.14170458,2235.94249066,2209.06190961,2209.26549129,2230.96438905,1980.0761932,2013.99703921,1830.39719399,1957.82718229,2096.9375796,2257.93562283,2458.99155184,3357.70578935,3783.71312795,4282.44443113,4368.33034905,4591.24870421,4492.55417224,4595.47306667,5172.17471829,4225.04255321,4511.55402022,4751.04680865,4711.41291261,4660.10778825,4274.19682436,4915.07203018,4434.2053054,4412.94692442,4886.78963443,5020.48234265,5242.02294381,5983.65504299,7023.37338796,6247.77738845,6063.27772083,5429.004973,5512.42687024,6727.65374555,7859.94283799,8057.0630791,7790.6186674,7304.59209799,7682.28093402,8064.45964564,7806.6711012697,8029.491756358
"151","Chile","Electricity & heat",3811.25262059,3811.25262059,3324.15257305,3251.20377119,3012.79824638,2393.02957379,2714.92219695,2835.94287048,3129.12541538,3700.7079049,3850.37736022,3770.89696321,2890.70318391,2908.06064498,3482.96233244,3020.91338897,2919.83089379,2825.54179666,4546.16600092,7312.57206778,8307.0754273,5803.65013478,4236.78211496,4548.2930057099,6507.4174356301,7320.72865318,10581.50694307,12829.10900339,14857.06393922,17664.52443309,13720.19597621,11489.53441265,11984.2427335,13634.89415117,16593.10744088,16782.07340975,16985.20999838,22414.170955,24196.15848337,22865.14395714,25095.905388,29414.78767691,34173.15674106,35205.03624865,29541.83017444,33076.98176573,35131.28010532,34568.49262555,32953.34083862,37854.03706402,35120.13674778,32807.46414056,29351.54269928,19961.675930961,18725.916432991
"152","Chile","Industry",9042.71325481823,9060.47296982501,9390.39822176815,9354.16628603696,9782.86856728671,8462.07874045868,7127.94543688332,7534.0162850422,7722.61291920989,7865.55207071875,8242.46162390727,7943.96474886163,6173.31744377784,6979.18928925084,7700.91942492722,7737.80370002946,8153.2323307104,8130.59089014979,9609.19321682088,11594.9820159906,8861.617770329,9116.7759892486,10268.7444981062,10897.5928905407,10652.0395514549,11697.5031825698,12545.5183055197,15873.9515594811,13715.7508909205,13016.9480103939,13851.7383040572,14792.2306569148,13839.5045939005,14794.2667987561,14358.7374097279,14149.1682027913,15743.9355963481,15732.2683211218,15709.8840293185,14474.495634915,16769.2990087006,17044.4747081707,14705.6307204878,15683.6995806279,16441.7578294771,17609.515443918,17944.5970509992,17310.2324000401,17635.446675318,17836.9756155561,16931.1623479989,17535.523392589,19129.7533513516,18105.6697195518,18604.8283128575
"153","Chile","Transport",5758.32696063,5758.32696063,5492.47468457,5262.17209338,4975.03074787,4269.22552838,4321.07541864,4524.4982906,4977.53177904,5471.59687527,5901.18199577,6304.72707765,5868.23472138,5885.98447468,5825.8648872,5751.3660847599,5869.65358605,6338.69815518,7204.74511593,7812.66782613,7891.65683187,7998.7391727899,8698.92696162,9617.02780017,10836.55139958,11847.4895274,12811.0864665,13412.91135138,14116.46028306,14795.44900572,15245.86016997,14322.2741388,14905.48285197,14896.73987817,14870.94326642,15979.58105448,15911.37334559,16974.27325985,17620.83857852,18261.58252061,18998.91272567,19926.32365801,20442.750316,22315.40022544,21579.20739358,22703.89539088,23910.71171251,24634.32713335,25465.18309854,25768.11355751,23418.09710739,25693.31616486,28740.2511563,25848.6437280504,27279.8760695531
"154","China","Buildings",204566.34538611,204566.34538611,216916.44032552,222688.93514709,223623.37692022,259594.27011296,263724.59963978,297803.14984368,320032.27450658,327197.69559592,303706.74788202,311750.26824064,322327.5845417,339523.828476,365179.1459356,403789.51587892,414422.27970369,431345.11698839,461076.69287929,455862.90803054,472577.72017262,473009.8291825,445147.66276326,457293.14754447,431239.30247958,463910.69478295,375539.80236986,454743.81750525,409424.94300616,420069.89461494,322110.29012048,329124.29982736,340226.88927099,373235.44901873,426416.63760356,449151.34337365,471769.14174712,483242.51847333,465204.74215554,475856.22070405,504447.81715715,532800.80196344,552867.09985424,579815.56201877,591703.94059458,623658.71219421,635075.66185483,644460.06880533,598961.12203653,561978.36944663,557182.9507977,544290.49536293,529407.83213413,528378.65468226,539894.97327679
"155","China","Electricity & heat",129827.20338744,129827.20338744,140161.78705674,150912.92783058,147715.56073242,176127.62953492,181830.58921654,205154.23507815,269586.91665731,294747.95643113,310084.93836634,309504.26284744,319338.26982974,334544.0158814,364687.80000014,393031.43892859,424444.29594875,473589.59477221,529454.45825378,577683.23854177,639203.65065803,704106.68567335,780403.89384058,890479.74008194,966372.56879317,1058498.776077,1208355.5982168,1189022.6338439,1259251.9107736,1295179.1781607,1426850.4971639,1506574.5516543,1686007.2808334,1996101.0740258,2203919.6614859,2373239.1475847,2686187.2430698,2930614.4194281,2961790.0413963,3143741.5871463,3477506.8578079,3954710.8969456,4076159.6806439,4347397.7121878,4389763.7421934,4266271.5170674,4410465.2254957,4705733.7609826,5071184.8226169,5238130.9357125,5376577.9378938,5943080.8105097,6071904.7480337,6486129.7432125,6577945.9036268
"156","China","Industry",464200.126149065,467647.078436554,497286.473227628,512710.672975022,525372.360784638,594689.432855659,629156.280567233,709013.939713875,772759.704761243,769761.087841482,733141.778480723,710660.068656016,752759.64017363,795740.78445815,872237.22539753,833557.228390394,877918.968473537,936677.436915037,994408.548507061,991442.743436218,979563.179707991,1034391.21406889,1096281.16228372,1179740.77502797,1253421.42572627,1447004.56695094,1355221.81158571,1364775.53355492,1442270.34333932,1310363.57174967,1338570.36670324,1423830.40554226,1508078.56080101,1706384.91536385,2116886.74900917,2633058.824494,2889412.47565824,3169677.11413969,3337083.61433444,3610370.88282266,3924676.07460199,4186058.93708828,4268458.6518617,4367630.9386924,4464019.25968371,4311519.06019905,4218557.68360613,4057411.53476918,4187889.67533568,4272015.60857335,4357213.81834751,4316632.26845265,4188006.43972272,4195407.71792844,4189190.30586448
"157","China","Transport",39244.92787369,39244.92787369,42944.65113312,46128.72062557,49756.87933348,56642.42320847,57288.32032077,63837.60479525,60503.85330649,63195.43496178,60229.52979802,60430.12857112,62823.88053436,66283.71380323,70644.23365538,71101.26811018,73175.40636839,75678.24984536,80076.41380661,82514.27029515,84507.40962021,90522.01790452,96551.18927494,109232.85973526,98965.707891289,104516.69607712,123388.35499217,113155.36942077,112183.7358628,113690.40175058,197514.1080137,203120.25025318,220101.31340893,248685.33033903,304111.11681845,331165.8480297,358867.11112931,386024.08790648,433490.14641512,437437.38127631,479953.60912847,531016.8849613,583442.69283613,623766.92923566,645393.49692079,702433.67368726,709657.04562261,724981.54127846,793246.64038929,779379.40135386,740539.39948148,796201.06906687,755869.1793926,761527.019126014,756370.13444203
"158","Colombia","Buildings",3270.8102454,3270.8102454,3057.08227564,3078.25434052,3379.04162169,3138.82238915,3115.5531762,3135.6839778,3110.81810474,3012.17634677,2891.08477708,3067.20766376,3011.67865376,3142.90640951,3168.48746695,3362.11314963,3398.71668772,3542.21426693,3530.99838856,4238.46932832,4578.79696805,4701.25130498,4847.7488451,5204.4555896,4899.10740018,5157.44742915,5781.23239103,5996.02424276,6324.38368602,6154.08757922,6268.09838466,5801.2850258,6354.36782226,6401.5966901,5800.55985394,5908.70347524,6902.5143623,6927.23897917,6855.06336482,7359.43319359,7477.16941188,8372.77380128,8539.42909548,4856.44307081,5078.64828497,4892.25489198,4928.32486809,4860.33283404,5389.13778647,5373.17889711,5426.99381947,5794.41894646,6938.22655679,6833.3833599818,6976.5192338417
"159","Colombia","Electricity & heat",3556.34890021,3556.34890021,3165.02802537,3751.44294786,3794.34255842,3294.37287734,3772.29205475,3916.33829397,4235.83821261,4661.2372969,4890.78976206,5115.2371925901,5584.1716194,5983.86589894,6327.61447591,6567.96680184,6938.51149359,7124.83748692,7344.3319733,7313.4504946201,7949.2684009099,8448.12436799,9243.6977576301,9192.9704276699,8022.0165825299,9164.25529461,6327.29200153,9273.3831535401,9404.91456895,5419.26292834,7141.51851358,7419.27530119,7187.7463248199,7366.5511176699,6025.1042433399,6861.2521751999,7095.56938046,7314.7631131,6266.6344178,10432.72812445,11958.60773794,7523.5707663801,8861.48567387,14551.06210723,15805.16854992,17654.50988004,17287.03103437,10754.38628188,13012.35005601,15279.44244266,18288.87437466,12824.49013858,12865.83042621,18761.148362887,20222.732980001
"160","Colombia","Industry",7896.59540164961,7949.62753207738,7728.49953753829,8003.98125007623,8062.27178645674,11295.1761853106,12283.7272768012,13212.5383939173,13809.7754482272,13323.4954912014,13336.7670612811,13397.5987931042,12877.1238819743,13362.3658819245,13712.1540953616,13989.8608405153,14511.2979791345,15348.4433468863,14842.3638539599,15777.0442248218,16990.0951765649,17514.3059783092,18061.8542540851,19963.4180557099,21478.3262006698,21171.0450904046,21729.4452575651,22263.8969277888,21218.6647117339,20124.9892020247,21759.3598084502,20556.5012506146,20364.3178208915,19287.0115822274,18904.1849870771,20571.5987317055,16386.4296821526,17262.146538468,18536.1434790723,16360.5744963618,16349.3722971478,19946.7197053708,16755.8659129876,21195.2696922752,21021.9504105822,19385.2520668173,19967.427351679,20706.7252469348,21142.3430854017,20281.0324439799,19154.3833741346,21815.5285265587,18376.8742522263,18410.4270548888,19433.0241410697
"161","Colombia","Transport",6030.96721209,6030.96721209,6320.38477734,6836.5276227,7654.785363,9110.72616012,9731.74332579,10118.7924501,10821.50726367,11295.76964109,11565.74239413,11717.93383521,12259.2673917,12860.76108075,13295.26616658,13748.02683135,14011.53300525,14446.5951597,15629.00616168,13407.55501626,15888.7416697,16620.24880536,17511.2240144,17735.66274607,16503.94855261,19731.08881013,20226.88746233,21247.95263858,20785.25662574,18520.1710613,17978.83240463,18788.22623441,16716.08305604,17063.8118381,19555.67919266,19146.31294562,20050.58997162,21043.7270283,21307.53882063,19239.08807816,19482.3671252,23679.85021554,24983.41034687,24359.14376367,25347.84736464,27488.19870819,28712.14630896,28694.91292947,29249.86985223,30738.93568404,26445.30965193,34261.10149155,35802.18272178,37085.652355513,36805.2243496
"162","Comoros","Buildings",0.3691210943257,0.3691210943257,0.40415154715456,0.41603539621072,0.41625920753146,1.1394392829759,1.4125439999467,1.6519611320132,1.973524377284,2.2362391319912,2.3779779621744,2.3280248354725,3.0020292326918,3.1707248411441,3.4367067675918,3.3826372089233,1.8990097306374,4.2432847198578,2.8661172965058,2.3170641385319,4.9564420111714,5.9311983235021,5.1037119746658,4.8512057271825,4.8643079886129,4.9201804715099,4.7908684714396,4.6995028582203,5.360413206872,5.7757474222123,9.2254319441886,9.3899380208092,9.7491581503531,12.499638028921,13.321741888429,12.032482910945,14.588195095201,8.5450993689725,7.510979677061,9.0535044706753,9.5048584567307,9.8258024565351,9.6917550706386,10.974988269073,9.8931214154232,10.914546666967,12.522253068529,15.997058257264,11.686210994579,11.893785695838,15.039477099912,22.546266664677,25.596450448852,26.099977201949,26.558395977165
"163","Comoros","Electricity & heat",0.096861283015213,0.096861283015213,0.12107660376902,0.12107660376902,0.10896894339211,0.15703335848464,2.5118678489618,2.4311427168894,2.5140652074523,2.6681687546163,4.1130310187126,4.9546732785436,5.1973291286034,6.0363641664272,6.6222471882587,6.513541306435,3.9547154659528,8.8737097800054,8.3807344084481,5.8945208418865,10.020987231309,12.568526170576,10.043373817606,9.7843819749868,9.4032800036559,9.5977549001492,10.169565451594,9.7610491433917,13.84033457623,13.786359276273,23.157314909682,25.615022306775,26.414109722806,33.1583772868,34.36379020053,33.613021358216,39.208629853852,24.633568590849,23.461049560691,29.558238754959,35.41212332373,31.22636155738,31.891213638792,41.280946102585,38.795538926759,41.545076757316,47.241081399773,61.219497611922,50.300997957625,48.061994054182,56.076545361727,75.487066033325,80.363010824859,81.943891189134,83.383149849962
"164","Comoros","Industry",9.99154880214663,10.0037679047302,10.1370346375477,10.0560309645252,11.0554776824961,10.9416251051827,9.24141196810121,8.11531464659318,8.52425221840029,10.4037343526643,9.24781939354325,8.5081105865808,6.26315588252693,6.91760035355771,5.96772655756254,6.46416542899047,4.38993481191411,18.1839599709043,13.4713081246431,11.6598964335809,4.3610658573103,5.136896130254,4.4639426372959,4.3497857790009,4.4709564940989,4.5092598212195,4.8345543129409,4.8987021297556,5.8754300151,6.3111608096747,10.4838330823559,11.4282851596804,11.5151391423909,15.4987898925063,16.3044927624944,16.9086995832177,20.9012070778605,14.6834638291213,14.964435415283,18.5860929726516,24.5826274602525,23.3839063249783,21.6365322170459,21.4309032362776,20.9146322498118,24.8465914415996,22.2045958727515,29.0086196864085,23.906953808901,29.9341782527632,35.6931352712742,50.8556361275374,54.1864169837985,55.2866640129956,56.2999966158292
"165","Comoros","Transport",2.0881706036948,2.0881706036948,2.3010119999131,2.5583636602808,2.5821869432988,3.2628691696882,4.4570786036053,5.9145202639278,6.3019198865546,6.3972130186265,6.8256400752141,7.3294304811054,7.00432139123531,7.41059964256306,7.38270189263499,7.0557244690818,4.31399404943383,9.04740848374662,12.1723544649008,10.7725366665992,17.20690801246,20.9676669552895,18.2384202784872,17.9150335035531,17.6923146263267,18.176637394554,18.5697533126928,18.5363280441381,23.3416748369596,24.748541041433,39.383243136057,42.403932177076,43.996255770464,58.15571635086,62.0398894991943,61.7690341432963,75.911037787882,52.9924008454802,54.6814951399717,67.9533428538742,76.6519898822509,69.5526497546617,74.8903334836379,92.5080332726523,77.2142249926427,86.4925380860965,108.510047149925,141.042106777805,107.348188523444,120.708835838215,145.98669991546,227.995507939686,243.97448395566,248.773886903745,253.143339783252
"166","Congo","Buildings",40.7750405,40.7750405,43.92442587,43.92442587,50.0582907,53.20767607,59.50614483,62.65523541,59.50614483,56.35675946,53.20767607,53.20767607,62.49066756,71.9382269,78.07209804,81.05662077,81.05662077,77.90753738,77.90753738,74.92301465,74.92301465,81.22148341,81.22148341,78.07209804,65.96892273,78.07209804,71.77393126,49.89373004,5.96930417,43.75982194,69.11800612,71.9382269,72.10278756,78.07209804,14.92313738,55.86304052,58.68295932,67.96595081,80.39859269,98.96453959,108.41239372,105.26300835,83.87683436,90.01044767,86.86136428,82.65917384,92.10673318,79.40826569,80.24818867,81.3696687,71.94205855,74.48762494,76.07503658,78.472293792309,79.561341227925
"167","Congo","Electricity & heat",42.74347236,42.74347236,42.8444748,59.0385858,56.73881028,59.34134067,65.35493235,76.522791,77.45931789,77.15632179,77.00482374,77.15632179,28.97769273,3.36002064,3.30951942,3.30951942,3.20852259,3.20852259,3.20852259,3.20852259,3.20852259,0,6.41704518,3.20852259,3.20852259,3.20852259,3.20852259,3.20852259,3.20852259,22.45965072,0,0,0,32.86903488,38.67525585,44.9867022,46.75370073,41.603731949999,49.83367488,132.66840795,210.80939886,299.13519411,418.71354195,415.78506585,443.9586261,1263.21677628,1349.16082185,1336.76331537,1518.64267602,2130.83929959,2225.12743143,2381.34790368,2961.20365866,2716.4513364048,2754.4251335651
"168","Congo","Industry",195.212767535356,199.935709555847,184.229199551056,177.288465672283,138.53279959703,132.980520942796,135.843014809501,141.206341499698,110.116439500148,99.1508463887646,73.8202784573083,82.0677756661447,78.603527473666,82.9392448935962,84.3959581907791,104.358261266211,46.0549780541654,83.7334688260066,91.5783038745258,122.021890755454,89.8752886897946,106.793558618821,109.993432084485,84.7152479999011,84.1657073140319,84.2378380082264,56.5645537463286,25.7987004752223,7.39571338132586,7.66797596530616,20.5128972732176,21.8146764743374,15.7945475708432,50.2311542270323,30.564391051977,72.5100901385386,83.3905552782163,75.6890561288061,114.727083415645,105.14385393184,70.8354828608288,79.2078705739016,187.513691548049,198.169472641632,238.384005803209,376.458528924127,482.515559340081,546.227868996072,402.1062935624,410.558615388747,350.13989076485,409.438036622794,468.633361724375,471.995056352219,478.000878230827
"169","Congo","Transport",346.82070015,346.82070015,382.01075961,340.50762072,362.65566573,375.28181025,496.58271708,365.13699681,448.45489305,426.09921501,480.54010413,518.73075468,627.19757115,635.99198166,562.1956731,578.44652829,539.94396081,556.29817947,520.58886,495.23229933,491.81613678,526.59032631,450.00107403,453.20959662,271.57001598,405.28941996,297.65407197,234.73007376,301.69375134,294.65348781,374.34697878,473.70748749,367.9299336,533.94248709,645.20196363,650.78814261,809.44852839001,863.26619868,1077.51056904,1176.45548661,1387.17942327,1540.35790074,1504.12902438,1819.79934492,1930.54014891,1565.3906805,1334.37651309,1250.2032324,1221.36746946,1235.08181529,1157.71411521,1169.90632587,1190.42347251,1227.93579433686,1244.97722722087
