"","Name","Sector","Y_1970","Y_1971","Y_1972","Y_1973","Y_1974","Y_1975","Y_1976","Y_1977","Y_1978","Y_1979","Y_1980","Y_1981","Y_1982","Y_1983","Y_1984","Y_1985","Y_1986","Y_1987","Y_1988","Y_1989","Y_1990","Y_1991","Y_1992","Y_1993","Y_1994","Y_1995","Y_1996","Y_1997","Y_1998","Y_1999","Y_2000","Y_2001","Y_2002","Y_2003","Y_2004","Y_2005","Y_2006","Y_2007","Y_2008","Y_2009","Y_2010","Y_2011","Y_2012","Y_2013","Y_2014","Y_2015","Y_2016","Y_2017","Y_2018","Y_2019","Y_2020","Y_2021","Y_2022","Y_2023","Y_2024"
"11","Algeria","Industry",2142.91059472176,2207.72182300137,2749.75106726922,2855.69300625967,2734.53313787674,2967.61498142991,3378.4079589677,3842.52272005627,4422.41678151393,6131.28125360164,5850.62422579283,6664.99630101636,8161.03980810991,7610.51128828102,8088.62990429675,9196.53036327722,9807.10973484117,10694.9893637917,10411.2851519282,8949.83354855118,9951.39429322973,10572.4350081976,11344.0932115695,11121.9326756002,10096.4006017968,10090.8650283368,9798.90515109832,10000.2132838849,10523.5161764962,11454.8812887987,11992.9894582738,12242.0503572208,13060.9592764343,13493.4169315342,14599.3692383993,16518.2385748486,16815.5579039886,19041.7741492254,19755.645408723,19621.2137458255,21033.1113656886,20868.5144940415,20464.0339190619,20148.6812324203,22336.2144534311,24137.9867445575,24622.6314465832,26068.0593423797,29377.9750253142,31303.3112325405,28762.5001504125,33936.9256405737,34788.0063548034,34367.7605981867,33433.9169152126
"12","Algeria","Transport",2386.23449831366,2385.76624210976,2628.75775808026,2969.17949813248,3280.85388657918,3660.2029709163,4140.4472093016,4569.85179746338,5234.2353185243,5718.64187033954,6313.53439486498,6897.18657168742,7209.2163899483,7742.3608708753,8312.63275810164,12642.8054883738,12762.1806541354,12892.0710684292,12934.9944975872,13277.089644464,15504.344664097,16538.344114188,16262.832005387,16341.815215456,14863.337195511,14290.787131387,13992.907121143,13815.940582607,14541.990464494,14961.929188141,15801.289277651,16307.476407534,18217.530093447,19176.334527036,20843.361332484,22003.736957581,23000.162114962,25504.725288363,27124.0957266366,28882.0508474934,30870.8786643417,33394.811443217,37824.171654481,39672.105696603,42991.7345095089,45236.5228496826,43776.4871666462,43134.183487835,43813.101473846,43854.348141872,39007.611728289,41986.684037232,43728.5953997887,45423.9101571317,47858.4406234963
"13","American Samoa","Industry",0.041440571778731,0.042388062502436,0.043262669327472,0.044055281757014,0.044775010278775,0.045449186372599,0.046039849663902,0.046598626245172,0.047225731479737,0.048092746218012,0.049283183285295,0.050856260838057,0.052746687024908,0.054905872623598,0.057226010155187,0.059584108059841,0.062007497791589,0.064456700573376,0.066881608719742,0.069229077722064,0.071423186843322,0.073453307184222,0.075302736193066,0.077013989465518,0.078658432503849,0.080275544071448,0.081886581986645,0.083423217574887,0.084880895612058,0.08620039791891,0.087340727293141,0.088333770449339,0.089178008980478,0.089764117018814,0.089987323976902,0.089765635439507,0.089055017396348,0.087920761673001,0.086595185716784,0.085375898780853,0.084480034151153,0.083998696709373,0.083862039401265,0.083978957325401,0.084176351233448,0.084328192689264,0.084422334397153,0.084486107806591,0.08454380757122,0.084616691468371,0.084726017319413,0.08503121865781,0.08503121865781,0.08503121865781,0.08503121865781
"14","Angola","Buildings",977.3700677037,977.3700677037,1000.443880646,1009.676892484,1008.30781101575,1003.75777107225,993.05851730435,1014.287046748,1037.8688001238,1055.5018187983,1024.1837800907,1052.48969253515,1054.19527286595,1076.93266670165,1590.65973932743,1662.11813803597,1698.35439612765,1722.50294577587,1869.18692399742,1866.47739569097,1829.47697104114,1884.01196430157,1838.02692131578,1762.03086959722,1904.3931681361,1956.32172509821,2220.26155373136,2238.1082277147,2345.3535831867,2618.0459174078,2424.3536639621,2565.4109394492,2604.0165642793,2673.1512431187,2725.7244324644,2416.77835001324,3404.5799991009,3799.2827754799,4453.8794895948,5018.3964412423,5247.1796361248,5649.4543304393,7171.428314491,8379.1603134852,8062.2498579066,7586.5289819931,7286.6994367917,7513.8416320886,7436.5616816852,8142.637943881,7226.131649428,9157.0953630227,8850.3015753872,9110.8523602374,9210.2116152134
"15","Angola","Electricity & heat",138.0193777968,138.0193777968,159.76912469549,169.32821323888,372.97708232021,354.0561458733,347.62007183329,347.62007183329,347.62007183329,388.19635370456,401.06952535027,401.06952535027,423.30604282453,460.95470795307,117.71394281329,161.41159402789,205.11268135165,173.90021088025,261.29518720884,245.68918913118,292.50789483828,245.68918913118,173.12398839082,125.62602936712,175.56610790302,172.44473507422,197.70578715144,417.90783917067,386.30681990816,623.02043808188,730.79285796556,823.15253397423,823.15253397423,1030.6911155258,664.76141307208,599.02098327612,643.8852974892,1011.2877677914,1257.2527895591,2236.1673458275,2373.107074762,2233.1727885635,2484.4160558105,3872.165675447,5531.7473631878,5932.0728522496,4018.0904632246,3955.4238918842,3060.5707834633,3746.3866257096,3569.8101847649,3610.0941438467,3721.2607858748,3738.6974253514,3790.6641735469
"16","Angola","Industry",499.570766555377,539.763793870951,642.959533083492,752.277073866242,758.543147652552,765.526186219038,472.803938606422,472.035432472759,665.52601367768,624.356852823703,567.875185990654,588.647579767471,532.734997869008,519.33405936509,790.297071816541,972.686614664601,943.479493014354,967.61070215478,969.116735923099,1008.12932945794,1931.19155311335,1798.1852284439,1907.17207698931,2336.44902163009,1793.43227003837,1962.5643925195,2040.19910560725,1905.29610217372,1486.34529403607,1669.83542781955,1762.57585614684,1890.7902048732,2071.31320050948,2170.93432998852,2466.53895419007,2316.45356927963,2554.15172211225,2855.69974323042,2819.80288628108,2881.78021223511,2947.2315038419,3016.20077987836,3354.75086526893,3716.92647082828,3887.09721352847,4811.21217830148,4778.06543564037,3097.3689602879,3668.00368513501,3338.59218080894,2827.99276985309,3097.55462566829,3542.10235596296,3457.79082105103,3495.52487088659
"17","Angola","Transport",1038.4992544901,1040.8681659955,1741.4714700223,1472.6420020454,1327.2858657607,1119.9906043098,1125.8099903225,659.49816900242,1355.4217574919,1072.866797621,1012.8361783426,886.57963765379,870.37659734095,789.511037825,714.56522753744,1055.5631982693,1042.3950780842,1060.2405407089,1264.452578506,1326.5334056051,1033.7366193866,1279.3938570573,1206.7966893438,1232.2335265862,1567.3273690879,1089.7138097459,1004.5554855434,1067.9068897773,846.32640293394,1173.3256325466,1090.2633304107,1222.1092112081,1499.3297890574,1446.2809882871,2337.2396690892,1702.4527784735,2626.5158831736,3234.8434808582,4259.2839237445,5116.2177635096,5004.220759192,5577.9498060458,6625.3930095405,7568.9145491244,7823.3746157187,7902.2527070314,7878.1926173881,6668.7790077694,6964.1813143066,8013.0979363333,3939.639747379,7177.8186090727,8368.0521500891,8631.7440820499,8751.5364100572
"18","Anguilla","Buildings",0.00018916236288,0.000189700288776,0.000169567337987,0.000133581927091,0.00016735680154,0.000487644715963,0.000776528204532,0.000706701330389,0.001160271824319,0.001275113098736,0.002907339842466,0.001202267473952,0.001260554525336,0.0008938292123502,0.001008272901344,0.00209289523805,0.002075360136976,0.002157401587578,0.00201931363215,0.001941994426163,0.00315876732254,0.002198827208287,0.00376020407634,0.00522076147314,0.00555594586853,0.00518214247257,0.00536995245663,0.0076033606495,0.01766239236649,0.02171219358356,0.01768861140744,0.018329452823895,0.016821571702235,0.01623801101377,0.01447464973578,0.014100307428305,0.01255151207385,0.01232567713686,0.011745977002005,0.011558224627105,0.01339663088843,0.01369863382405,0.01369863382405,0.014707919936781,0.014684515742434,0.014742082916491,0.015011173322103,0.015280263727716,0.016569055285746,0.016222510622157,0.013695360747382,0.013271757882834,0.013191164234003,0.013175143354455,0.01361815517345
"19","Anguilla","Electricity & heat",0.43130883984,0.43130883984,0.43726634775,0.43982758158,0.44805475272,0.48137352882,0.52301806116,0.45081056214,0.54430009992,0.66373832961,0.45729729813,0.45339492564,0.44667414525,0.41817803346,0.41113471332,0.404515147258,0.44586601095237,0.4655962352875,0.3606120766088,0.3752550540579,0.40349451626598,0.42161119896809,0.44424084577772,0.44519483274084,0.45712318417392,0.46253439719019,0.49951759215073,0.46107103572962,0.57560145410721,0.49234021659338,0.65007948975083,0.73275827230974,0.7232133634392,0.75303250820651,0.7550907202544,0.7470644535545,0.73889867063424,0.76261444838199,0.77924007373778,0.78053708827829,0.79205659414135,0.91320455953596,0.91320484138014,0.98048828604665,0.97892836139618,0.98276736107989,1.0209086595126,1.0590509593286,1.0284855300962,1.0360330511949,0.87241278235446,0.88296137383171,0.87108018531744,0.89574417134637,0.94224507884447
"20","Anguilla","Industry",0.144327274552901,0.144399654378804,0.156962033310787,0.138182828827968,0.150783103849554,0.163710470290863,0.175094944224592,0.178123224977163,0.193494089110035,0.213306801304194,0.232348839068757,0.253635278719695,0.204932343531737,0.224924901812294,0.235415886383809,0.284891330580171,0.376004086650617,1.09893364783781,0.790799122717335,0.81436869869634,0.795864307230472,0.804901775134137,0.757016516845628,1.36258056555943,1.42247806755518,0.983734103593683,1.00784221395433,0.95744476338705,1.55434635921477,1.52836110543148,1.60698010931546,1.47147339261694,1.39564528329963,1.38681628139967,1.60933138406328,1.22737186686164,1.19683210002965,1.26174820082294,1.23175334800027,1.2271963378489,1.20014302623099,1.2004166289042,1.21589606762526,1.29882319615041,1.2971465002535,1.30209137424572,1.32245868823786,1.34281445891926,1.30697142445372,1.27870703649412,1.07242417203882,1.03722680609964,1.0306837694562,1.03070623228317,1.06681575882937
