"","Name","Module","year","Emissions_co2","Emissions_co2e","nonco2","ISO","Classification","lnEmissions_co2","lnEmissions_co2e","lnEmissions_nonco2"
"927","Brazil","Buildings","2016",38366.1524171,43882.8163438494,125.768584119915,"BRA","UMICs",10.5549309024012,10.6892780951885,4.83444358430241
"928","Brazil","Buildings","2017",39691.29305324,45701.3131460991,137.97484847482,"BRA","UMICs",10.5888871240633,10.7298823105198,4.92707141111746
"929","Brazil","Buildings","2018",39201.94073197,45445.3689463497,146.61160838205,"BRA","UMICs",10.5764815330217,10.7242662010445,4.98778697036984
"930","Brazil","Buildings","2019",39482.28743077,45740.266039522,146.068052771565,"BRA","UMICs",10.583607430845,10.7307342839027,4.98407262798428
"931","Brazil","Buildings","2020",40278.86061796,46629.0017422048,148.1470909087,"BRA","UMICs",10.6035820598872,10.7499779815141,4.99820563770596
"932","Brazil","Buildings","2021",40110.03264403,46550.4493340905,150.75282593342,"BRA","UMICs",10.5993817726264,10.7482919353781,5.01564158125859
"933","Brazil","Buildings","2022",40638.15481623,47148.8373481839,151.22503153848,"BRA","UMICs",10.6124626780777,10.7610646291825,5.0187690025463
"934","Brazil","Buildings","2023",42180.09579463,48925.9892575743,155.090282517328,"BRA","UMICs",10.6497037251215,10.7980640119387,5.04400741520442
"935","Brazil","Buildings","2024",42324.091518338,49077.4771043526,155.194916891937,"BRA","UMICs",10.653111742349,10.8011554937618,5.04468185522782
"936","Brazil","Electricity","1970",7461.6878610629,7489.5214083357,0.361265291862713,"BRA","UMICs",8.91753692244021,8.92126017705127,-1.01814271003559
"937","Brazil","Electricity","1971",7461.6878610628,7489.4395650396,0.359795000916931,"BRA","UMICs",8.9175369224402,8.92124924928449,-1.02222085162301
"938","Brazil","Electricity","1972",6049.2141899416,6075.8994382778,0.350901512720711,"BRA","UMICs",8.70768365662891,8.71208531293318,-1.04724968542845
"939","Brazil","Electricity","1973",6571.3624947129,6597.7007704628,0.346624955252942,"BRA","UMICs",8.79047647121298,8.79447649920855,-1.05951190413977
"940","Brazil","Electricity","1974",5793.8475613767,5819.5559598251,0.346656636370874,"BRA","UMICs",8.66455186824496,8.66897924225213,-1.05942050947897
"941","Brazil","Electricity","1975",5816.2291262799,5843.0511002795,0.369603666828193,"BRA","UMICs",8.66840741429016,8.67300838807147,-0.995324018191871
"942","Brazil","Electricity","1976",5741.0050426812,5767.5617335056,0.367365598216329,"BRA","UMICs",8.65538956853011,8.66000469367603,-1.00139774636004
"943","Brazil","Electricity","1977",6369.4127167982,6403.8168988606,0.483813664351573,"BRA","UMICs",8.75926254915086,8.76464948202463,-0.726055437402717
"944","Brazil","Electricity","1978",9049.2506458799,9095.523923255,0.589891811767414,"BRA","UMICs",9.1104372317055,9.1155376949286,-0.527816128782424
"945","Brazil","Electricity","1979",8644.3400905599,8694.0895257023,0.682913070908993,"BRA","UMICs",9.06466006097127,9.07039870890799,-0.381387702901015
"946","Brazil","Electricity","1980",8931.36969836,8981.8430452317,0.710437122338086,"BRA","UMICs",9.09732504378403,9.10296037912757,-0.341874833125973
"947","Brazil","Electricity","1981",10574.08108858,10632.76625704,0.79985352921909,"BRA","UMICs",9.26616110544199,9.27169566862379,-0.223326656553088
"948","Brazil","Electricity","1982",9736.82633016,9797.9596206557,0.861205395733634,"BRA","UMICs",9.18367050474698,9.18992944100772,-0.149422248145051
"949","Brazil","Electricity","1983",8682.49989685,8750.5010733914,1.02807308290481,"BRA","UMICs",9.06906477273801,9.0768662432425,0.0276862568258912
"950","Brazil","Electricity","1984",10013.05499849,10082.695428017,1.03674048437423,"BRA","UMICs",9.2116450204012,9.21857590945251,0.0360816417798116
"951","Brazil","Electricity","1985",10077.99107435,10157.109425656,1.16791961017119,"BRA","UMICs",9.21810922358327,9.22592917530433,0.155224055129126
"952","Brazil","Electricity","1986",16892.68806274,16990.189502318,1.38438571861769,"BRA","UMICs",9.73463614827778,9.74039136835998,0.325256516789473
"953","Brazil","Electricity","1987",15056.77411832,15155.115627641,1.45822854078215,"BRA","UMICs",9.61958327643858,9.62609341913228,0.377222370810193
"954","Brazil","Electricity","1988",14072.23413566,14162.439657307,1.3610714591111,"BRA","UMICs",9.55195892468574,9.55834864458981,0.308272227148532
"955","Brazil","Electricity","1989",12601.49054483,12691.110863702,1.31547978507639,"BRA","UMICs",9.44157038315174,9.44865709538796,0.274201454657519
"956","Brazil","Electricity","1990",12766.24792542,12853.23744657,1.30563676762838,"BRA","UMICs",9.45456008638725,9.46135099995878,0.266690866311248
"957","Brazil","Electricity","1991",14039.50528475,14137.148639277,1.45789867236745,"BRA","UMICs",9.54963044083008,9.55656126701399,0.376996133481026
"958","Brazil","Electricity","1992",15237.69042413,15348.346159871,1.68611201404292,"BRA","UMICs",9.63152727078314,9.63876300518281,0.522425295120651
"959","Brazil","Electricity","1993",14449.41897915,14559.524197711,1.70534802944382,"BRA","UMICs",9.57840948367681,9.58600064248808,0.533769212746199
"960","Brazil","Electricity","1994",13707.13654312,13824.524270326,1.82140314532725,"BRA","UMICs",9.52567189174301,9.53419941497214,0.599607163023512
"961","Brazil","Electricity","1995",15678.38003022,15806.176292082,1.9514498831171,"BRA","UMICs",9.66003797416786,9.66815604719393,0.668572626097952
"962","Brazil","Electricity","1996",17079.25374244,17228.814590513,2.32453562703155,"BRA","UMICs",9.74561977449343,9.75433852799751,0.843520288781554
"963","Brazil","Electricity","1997",19720.96536466,19885.991776766,2.55010022280557,"BRA","UMICs",9.8894375805416,9.89777083202118,0.936132661458998
"964","Brazil","Electricity","1998",20590.00494936,20759.17778648,2.63336744948684,"BRA","UMICs",9.93256104039869,9.94074373083461,0.968263426222276
"965","Brazil","Electricity","1999",28266.81804262,28497.230911612,3.20614438762886,"BRA","UMICs",10.2494438883789,10.2575622005402,1.16506908986346
"966","Brazil","Electricity","2000",31495.08073972,31742.017752772,3.19246235390902,"BRA","UMICs",10.3575866456254,10.3653965633507,1.160792516814
"967","Brazil","Electricity","2001",35479.02852558,35749.129869782,3.66023105565491,"BRA","UMICs",10.4766970551462,10.4842812085192,1.29752627538102
"968","Brazil","Electricity","2002",30462.10372887,30715.482242514,3.85008854959648,"BRA","UMICs",10.3242386893587,10.3325221140287,1.34809614793039
"969","Brazil","Electricity","2003",29462.51737126,29741.413633921,4.31586629156442,"BRA","UMICs",10.29087413685,10.3002957519686,1.46229806720433
"970","Brazil","Electricity","2004",33973.50456843,34277.879974932,4.74620378368529,"BRA","UMICs",10.4333362224047,10.4422555264274,1.55734509507855
"971","Brazil","Electricity","2005",34722.07028501,35060.914722871,5.19205360855879,"BRA","UMICs",10.4551307950211,10.464842248348,1.64712930457167
"972","Brazil","Electricity","2006",34770.60820962,35138.887443105,5.39394827016422,"BRA","UMICs",10.4565277172165,10.4670637005428,1.68527763441649
"973","Brazil","Electricity","2007",32948.07387216,33364.100790342,5.97468129710234,"BRA","UMICs",10.4026880821419,10.4152357742879,1.78753075699788
"974","Brazil","Electricity","2008",42648.75136469,43073.7773239325,6.75323542970503,"BRA","UMICs",10.6607532761651,10.6706696761745,1.91002171296517
"975","Brazil","Electricity","2009",30543.41526221,31007.054890612,7.17823600494761,"BRA","UMICs",10.3269044016692,10.3419700346921,1.97105367111325
"976","Brazil","Electricity","2010",45837.28492533,46529.8032474825,10.3600768732464,"BRA","UMICs",10.7328531202569,10.7478483163209,2.33795965700134
"977","Brazil","Electricity","2011",37034.53435035,37744.6355072134,10.210035373241,"BRA","UMICs",10.5196061171363,10.53859863881,2.32337109673874
"978","Brazil","Electricity","2012",55788.68965954,56648.6990959879,11.9428699135268,"BRA","UMICs",10.9293264335507,10.9446243023088,2.48013444034922
"979","Brazil","Electricity","2013",78913.66702623,79953.168858514,14.3356541340581,"BRA","UMICs",11.2761097114305,11.2891963529802,2.66274973024805
"980","Brazil","Electricity","2014",99989.77783769,101135.682701474,16.6192824976263,"BRA","UMICs",11.5128232381221,11.5242182873621,2.81056361747413
"981","Brazil","Electricity","2015",95994.023130549,97154.1692731425,16.9563853381544,"BRA","UMICs",11.472041209455,11.4840543697174,2.83064447900206
"982","Brazil","Electricity","2016",73988.833402291,75119.9601223767,16.2167938396583,"BRA","UMICs",11.2116694608307,11.2268415830297,2.7860473620498
"983","Brazil","Electricity","2017",74521.20675242,75606.2173290286,16.8757157254061,"BRA","UMICs",11.2188390182562,11.2332937985881,2.82587564921657
"984","Brazil","Electricity","2018",65919.997550849,66985.4363001283,16.6874546310276,"BRA","UMICs",11.09619712743,11.1122305060903,2.81465721741685
"985","Brazil","Electricity","2019",67771.42067327,69073.5222072387,17.6261359838074,"BRA","UMICs",11.1238958610692,11.1429267555307,2.86938279960331
"986","Brazil","Electricity","2020",62457.64908637,63753.0169555535,18.1993476770707,"BRA","UMICs",11.0422439914219,11.0627717866939,2.90138575152122
"987","Brazil","Electricity","2021",87868.77290035,89308.073885268,18.7801174154266,"BRA","UMICs",11.3835997634481,11.3998471758265,2.93279872591321
"988","Brazil","Electricity","2022",50414.0775832,51556.7527253322,16.3378497135382,"BRA","UMICs",10.8280257321847,10.8504384745681,2.79348448429359
"989","Brazil","Electricity","2023",46211.962484778,47428.1102715121,16.8674139763677,"BRA","UMICs",10.7409939717956,10.766970375605,2.82538359354306
"990","Brazil","Electricity","2024",56487.864946552,57799.4179142658,17.5364102250318,"BRA","UMICs",10.941781114359,10.9647339839223,2.864279303799
"991","Brazil","Industry","1970",38531.1734616561,44031.9618169945,41.9168157644313,"BRA","UMICs",10.5592228929482,10.6926710541277,3.73568707730974
"992","Brazil","Industry","1971",38560.8486974096,44393.938448748,42.0748107644313,"BRA","UMICs",10.5599927582699,10.7008582176758,3.73944924248937
"993","Brazil","Industry","1972",42024.089897023,48270.2191834732,45.3909838242613,"BRA","UMICs",10.6459983018144,10.7845700694247,3.8153134911456
"994","Brazil","Industry","1973",48991.777200949,55439.3682653233,46.1830022617439,"BRA","UMICs",10.7994077507852,10.9230452388732,3.83261181397738
